timestamp,block,token0_reserve,token1_reserve,k_last,total_supply,price
2024-12-18 00:17:03+00:00,546498,64262892441,49797000071973727482817,0,56568542494923801,1.2904972658617608
2024-12-18 00:17:04+00:00,546499,64262902441,49796992346270839955046,0,56568542494923801,1.2904976668899657
2024-12-18 00:17:13+00:00,546508,64262912441,49796984620570353225510,0,56568542494923801,1.290498067918233
2024-12-18 00:17:20+00:00,546515,64262922441,49796976894872267293089,0,56568542494923801,1.2904984689465624
2024-12-18 00:17:21+00:00,546516,64262932441,49796969169176582156663,0,56568542494923801,1.290498869974954
2024-12-18 00:17:24+00:00,546519,64262942441,49796961443483297815113,0,56568542494923801,1.2904992710034078
2024-12-18 00:17:25+00:00,546520,64262952441,49796953717792414267319,0,56568542494923801,1.2904996720319237
2024-12-18 00:17:29+00:00,546524,64262962441,49796945992103931512161,0,56568542494923801,1.290500073060502
2024-12-18 00:17:34+00:00,546529,64262972441,49796938266417849548520,0,56568542494923801,1.2905004740891426
2024-12-18 00:17:38+00:00,546533,64262982441,49796930540734168375276,0,56568542494923801,1.2905008751178453
2024-12-18 00:17:52+00:00,546547,64262992441,49796922815052887991309,0,56568542494923801,1.2905012761466101
2024-12-18 00:17:52+00:00,546547,64263002441,49796915089374008395500,0,56568542494923801,1.2905016771754374
2024-12-18 00:18:08+00:00,546563,64263012441,49796907363697529586729,0,56568542494923801,1.2905020782043266
2024-12-18 00:18:12+00:00,546567,64263022441,49796899638023451563876,0,56568542494923801,1.2905024792332782
2024-12-18 00:18:20+00:00,546575,64263032441,49796891912351774325822,0,56568542494923801,1.290502880262292
2024-12-18 00:18:30+00:00,546585,64263042441,49796884186682497871447,0,56568542494923801,1.290503281291368
2024-12-18 00:18:43+00:00,546598,64263052441,49796876461015622199632,0,56568542494923801,1.2905036823205063
2024-12-18 00:18:46+00:00,546601,64263062441,49796868735351147309257,0,56568542494923801,1.2905040833497068
2024-12-18 00:18:49+00:00,546604,64263072441,49796861009689073199202,0,56568542494923801,1.2905044843789693
2024-12-18 00:18:56+00:00,546611,64263082441,49796853284029399868348,0,56568542494923801,1.2905048854082941
2024-12-18 00:18:57+00:00,546612,64263092441,49796845558372127315575,0,56568542494923801,1.2905052864376814
2024-12-18 00:19:03+00:00,546618,64263102441,49796837832717255539763,0,56568542494923801,1.2905056874671306
2024-12-18 00:19:04+00:00,546619,64263112441,49796830107064784539793,0,56568542494923801,1.2905060884966422
2024-12-18 00:19:18+00:00,546633,64263122441,49796822381414714314545,0,56568542494923801,1.290506489526216
2024-12-18 00:19:24+00:00,546639,64263132441,49796814655767044862899,0,56568542494923801,1.2905068905558519
2024-12-18 00:19:39+00:00,546654,64263142441,49796806930121776183736,0,56568542494923801,1.29050729158555
2024-12-18 00:19:46+00:00,546661,64263152441,49796799204478908275936,0,56568542494923801,1.2905076926153103
2024-12-18 00:19:51+00:00,546666,64263162441,49796791478838441138380,0,56568542494923801,1.290508093645133
2024-12-18 00:20:01+00:00,546676,64263172441,49796783753200374769948,0,56568542494923801,1.2905084946750178
2024-12-18 00:20:09+00:00,546684,64263182441,49796776027564709169520,0,56568542494923801,1.2905088957049649
2024-12-18 00:20:34+00:00,546709,64263192441,49796768301931444335977,0,56568542494923801,1.290509296734974
2024-12-18 00:20:40+00:00,546715,64263202441,49796760576300580268199,0,56568542494923801,1.2905096977650456
2024-12-18 00:20:47+00:00,546722,64263212441,49796752850672116965066,0,56568542494923801,1.2905100987951792
2024-12-18 00:20:48+00:00,546723,64263222441,49796745125046054425459,0,56568542494923801,1.2905104998253751
2024-12-18 00:20:53+00:00,546728,64263232441,49796737399422392648258,0,56568542494923801,1.2905109008556332
2024-12-18 00:21:07+00:00,546742,64263242441,49796729673801131632343,0,56568542494923801,1.2905113018859538
2024-12-18 00:21:19+00:00,546754,64263252441,49796721948182271376595,0,56568542494923801,1.2905117029163362
2024-12-18 00:21:19+00:00,546754,64263262441,49796714222565811879895,0,56568542494923801,1.290512103946781
2024-12-18 00:21:25+00:00,546760,64263272441,49796706496951753141122,0,56568542494923801,1.290512504977288
2024-12-18 00:21:41+00:00,546776,64263282441,49796698771340095159157,0,56568542494923801,1.2905129060078573
2024-12-18 00:21:47+00:00,546782,64263292441,49796691045730837932881,0,56568542494923801,1.2905133070384887
2024-12-18 00:22:27+00:00,546822,64263302441,49796683320123981461173,0,56568542494923801,1.2905137080691824
2024-12-18 00:22:43+00:00,546838,64263312441,49796675594519525742914,0,56568542494923801,1.2905141090999381
2024-12-18 00:22:47+00:00,546842,64263322441,49796667868917470776985,0,56568542494923801,1.2905145101307562
2024-12-18 00:22:47+00:00,546842,64263332441,49796660143317816562266,0,56568542494923801,1.2905149111616365
2024-12-18 00:22:53+00:00,546848,64263342441,49796652417720563097637,0,56568542494923801,1.290515312192579
2024-12-18 00:22:56+00:00,546851,64263352441,49796644692125710381979,0,56568542494923801,1.2905157132235838
2024-12-18 00:22:57+00:00,546852,64263362441,49796636966533258414172,0,56568542494923801,1.2905161142546508
2024-12-18 00:23:08+00:00,546863,64263372441,49796629240943207193096,0,56568542494923801,1.2905165152857798
2024-12-18 00:23:17+00:00,546872,64263382441,49796621515355556717632,0,56568542494923801,1.2905169163169714
2024-12-18 00:23:38+00:00,546893,64263392441,49796613789770306986660,0,56568542494923801,1.290517317348225
2024-12-18 00:23:38+00:00,546893,64263402441,49796606064187457999061,0,56568542494923801,1.2905177183795407
2024-12-18 00:23:41+00:00,546896,64263412441,49796598338607009753715,0,56568542494923801,1.2905181194109188
2024-12-18 00:23:42+00:00,546897,64263422441,49796590613028962249502,0,56568542494923801,1.290518520442359
2024-12-18 00:23:45+00:00,546900,64263432441,49796582887453315485303,0,56568542494923801,1.2905189214738615
2024-12-18 00:23:56+00:00,546911,64263442441,49796575161880069459998,0,56568542494923801,1.2905193225054261
2024-12-18 00:23:56+00:00,546911,64263452441,49796567436309224172467,0,56568542494923801,1.2905197235370531
2024-12-18 00:24:12+00:00,546927,64263462441,49796559710740779621591,0,56568542494923801,1.290520124568742
2024-12-18 00:24:13+00:00,546928,64263472441,49796551985174735806251,0,56568542494923801,1.2905205256004935
2024-12-18 00:24:17+00:00,546932,64263482441,49796544259611092725326,0,56568542494923801,1.290520926632307
2024-12-18 00:24:29+00:00,546944,64263492441,49796536534049850377697,0,56568542494923801,1.290521327664183
2024-12-18 00:24:32+00:00,546947,64263502441,49796528808491008762245,0,56568542494923801,1.2905217286961208
2024-12-18 00:24:37+00:00,546952,64263512441,49796521082934567877850,0,56568542494923801,1.290522129728121
2024-12-18 00:24:40+00:00,546955,64263522441,49796513357380527723392,0,56568542494923801,1.2905225307601835
2024-12-18 00:24:48+00:00,546963,64263532441,49796505631828888297752,0,56568542494923801,1.2905229317923081
2024-12-18 00:25:01+00:00,546976,64263542441,49796497906279649599810,0,56568542494923801,1.290523332824495
2024-12-18 00:25:19+00:00,546994,64263552441,49796490180732811628446,0,56568542494923801,1.2905237338567441
2024-12-18 00:25:26+00:00,547001,64263562441,49796482455188374382541,0,56568542494923801,1.2905241348890553
2024-12-18 00:25:27+00:00,547002,64263572441,49796474729646337860975,0,56568542494923801,1.2905245359214288
2024-12-18 00:25:40+00:00,547015,64263582441,49796467004106702062629,0,56568542494923801,1.2905249369538645
2024-12-18 00:25:48+00:00,547023,64263592441,49796459278569466986383,0,56568542494923801,1.2905253379863626
2024-12-18 00:25:54+00:00,547029,64263602441,49796451553034632631117,0,56568542494923801,1.2905257390189226
2024-12-18 00:26:15+00:00,547050,64263612441,49796443827502198995712,0,56568542494923801,1.290526140051545
2024-12-18 00:26:25+00:00,547060,64263622441,49796436101972166079048,0,56568542494923801,1.2905265410842297
2024-12-18 00:26:31+00:00,547066,64263632441,49796428376444533880006,0,56568542494923801,1.2905269421169765
2024-12-18 00:26:48+00:00,547083,64263642441,49796420650919302397466,0,56568542494923801,1.2905273431497855
2024-12-18 00:26:54+00:00,547089,64263652441,49796412925396471630308,0,56568542494923801,1.2905277441826568
2024-12-18 00:27:02+00:00,547097,64263662441,49796405199876041577413,0,56568542494923801,1.2905281452155901
2024-12-18 00:27:06+00:00,547101,64263672441,49796397474358012237661,0,56568542494923801,1.2905285462485858
2024-12-18 00:27:10+00:00,547105,64263682441,49796389748842383609933,0,56568542494923801,1.2905289472816437
2024-12-18 00:27:13+00:00,547108,64263692441,49796382023329155693109,0,56568542494923801,1.290529348314764
2024-12-18 00:27:17+00:00,547112,64263702441,49796374297818328486069,0,56568542494923801,1.2905297493479462
2024-12-18 00:27:22+00:00,547117,64263712441,49796366572309901987694,0,56568542494923801,1.2905301503811908
2024-12-18 00:27:39+00:00,547134,64263722441,49796358846803876196864,0,56568542494923801,1.2905305514144976
2024-12-18 00:27:50+00:00,547145,64263732441,49796351121300251112460,0,56568542494923801,1.2905309524478665
2024-12-18 00:28:05+00:00,547160,64263742441,49796343395799026733362,0,56568542494923801,1.2905313534812977
2024-12-18 00:28:10+00:00,547165,64263752441,49796335670300203058450,0,56568542494923801,1.2905317545147912
2024-12-18 00:28:13+00:00,547168,64263762441,49796327944803780086605,0,56568542494923801,1.2905321555483469
2024-12-18 00:28:30+00:00,547185,64263772441,49796320219309757816708,0,56568542494923801,1.2905325565819648
2024-12-18 00:28:37+00:00,547192,64263782441,49796312493818136247638,0,56568542494923801,1.2905329576156448
2024-12-18 00:28:42+00:00,547197,64263792441,49796304768328915378276,0,56568542494923801,1.290533358649387
2024-12-18 00:28:45+00:00,547200,64263802441,49796297042842095207503,0,56568542494923801,1.2905337596831914
2024-12-18 00:28:52+00:00,547207,64263812441,49796289317357675734199,0,56568542494923801,1.2905341607170582
2024-12-18 00:29:02+00:00,547217,64263822441,49796281591875656957244,0,56568542494923801,1.2905345617509871
2024-12-18 00:29:03+00:00,547218,64263832441,49796273866396038875519,0,56568542494923801,1.2905349627849783
2024-12-18 00:29:10+00:00,547225,64263842441,49796266140918821487904,0,56568542494923801,1.2905353638190318
2024-12-18 00:29:20+00:00,547235,64263852441,49796258415444004793280,0,56568542494923801,1.2905357648531472
2024-12-18 00:29:21+00:00,547236,64263862441,49796250689971588790527,0,56568542494923801,1.2905361658873251
2024-12-18 00:29:25+00:00,547240,64263872441,49796242964501573478525,0,56568542494923801,1.2905365669215652
2024-12-18 00:29:28+00:00,547243,64263882441,49796235239033958856155,0,56568542494923801,1.2905369679558674
2024-12-18 00:29:29+00:00,547244,64263892441,49796227513568744922297,0,56568542494923801,1.2905373689902317
2024-12-18 00:29:33+00:00,547248,64263902441,49796219788105931675832,0,56568542494923801,1.2905377700246585
2024-12-18 00:29:34+00:00,547249,64263912441,49796212062645519115640,0,56568542494923801,1.2905381710591473
2024-12-18 00:29:45+00:00,547260,64263922441,49796204337187507240601,0,56568542494923801,1.2905385720936984
2024-12-18 00:29:51+00:00,547266,64263932441,49796196611731896049596,0,56568542494923801,1.290538973128312
2024-12-18 00:29:52+00:00,547267,64263942441,49796188886278685541506,0,56568542494923801,1.2905393741629874
2024-12-18 00:29:57+00:00,547272,64263952441,49796181160827875715211,0,56568542494923801,1.290539775197725
